time,open,high,low,close,SKEW �� CBOE: c,S5TW �� INDEX: c,PC �� USI: c,VIX �� TVC: c,Volume,Advance Decline Line
16/02/1995,48.64062,48.6875,48.5,48.64062,114.95,,,11.61,99300,0
17/02/1995,48.59375,48.625,48.4375,48.45312,114.68,,,12.42,49100,0
21/02/1995,48.45312,48.53125,48.42187,48.4375,114.98,,,12.05,168000,0
22/02/1995,48.48437,48.79687,48.45312,48.79687,113.87,,,11.72,386400,0
23/02/1995,48.98437,49.15625,48.85937,48.875,113.47,,,11.15,402800,0
24/02/1995,48.9375,49.01562,48.8125,49,113.21,,,10.84,307600,0
27/02/1995,48.85937,49,48.53125,48.60937,114.73,,,12.51,280900,0
28/02/1995,48.5625,49.01562,48.5625,49.01562,113.05,,,11.75,493500,0
01/03/1995,48.96875,49.03125,48.65625,48.70312,112.4,,,12.29,237900,0
02/03/1995,48.6875,48.76562,48.54687,48.76562,112.04,,,12.3,488600,0
03/03/1995,48.60937,48.78125,48.48437,48.78125,110.66,,,11.45,290000,0
06/03/1995,48.45312,48.8125,48.39062,48.8125,112.36,,,12.17,85700,0
07/03/1995,48.64062,48.75,48.21875,48.4375,122.24,,,14.22,180900,0
08/03/1995,48.51562,48.625,48.34375,48.5625,119.08,,,14.11,155900,0
09/03/1995,48.54687,48.59375,48.42187,48.54687,119.94,,,13.77,63500,0
10/03/1995,48.59375,49.39062,48.53125,49.26562,114.32,,,12.38,192100,0
13/03/1995,49.23437,49.39062,49.17187,49.21875,116.5,,,12.15,261300,0
14/03/1995,49.35937,49.64062,49.35937,49.57812,110.32,,,12.1,223300,0
15/03/1995,49.5,49.57812,49.29687,49.48437,108.74,,,12.42,278500,0
16/03/1995,49.4375,49.8125,49.4375,49.78125,110.13,,,11.95,20400,0
17/03/1995,49.4375,49.625,49.40625,49.5625,111.18,,,11.8,89900,0
20/03/1995,49.625,49.625,49.46875,49.5625,112.09,,,11.34,91700,0
21/03/1995,49.5625,49.875,49.35937,49.4375,112.12,,,11.53,104400,0
22/03/1995,49.53125,49.53125,49.32812,49.48437,112.76,,,11.29,74900,0
23/03/1995,49.42187,49.65625,49.35937,49.51562,113.9,,,11.43,220500,0
24/03/1995,49.67187,50.21875,49.67187,50.21875,115.62,,,11.19,134000,0
27/03/1995,50.29687,50.42187,50.17187,50.42187,116.15,,,11.83,132100,0
28/03/1995,50.29687,50.42187,50.23437,50.42187,116.31,,,11.33,121900,0
29/03/1995,50.375,50.89062,50.125,50.40625,115.68,,,12.51,246100,0
30/03/1995,50.51562,50.51562,50.10937,50.3125,116.27,,,12.62,298400,0
31/03/1995,49.92187,50.17187,49.54687,50.10937,115.88,,,13.37,541300,0
03/04/1995,50.09375,50.23437,50.0625,50.23437,116.13,,,13.5,193300,0
04/04/1995,50.25,50.5625,50.25,50.5625,117.01,,,12.62,66900,0
05/04/1995,50.45312,50.60937,50.42187,50.5625,116.87,,,12.96,107200,0
06/04/1995,50.6875,50.79687,50.59375,50.75,116.63,,,12.81,352500,0
07/04/1995,50.85937,50.85937,50.46875,50.70312,115.64,,,12.85,361400,0
10/04/1995,50.625,50.79687,50.59375,50.79687,116.6,,,12.79,285400,0
11/04/1995,50.92187,50.9375,50.59375,50.625,114.68,,,12.73,250300,0
12/04/1995,50.78125,50.79687,50.60937,50.79687,116.54,,,12.04,144400,0
13/04/1995,50.89062,51.09375,50.85937,51.07812,121.17,,,11.48,243400,0
17/04/1995,51.26562,51.3125,50.625,50.78125,113.62,,,12.33,178900,0
18/04/1995,50.82812,50.82812,50.48437,50.60937,115.27,,,12.96,329500,0
19/04/1995,50.60937,50.71875,50.29687,50.5625,117.85,,,13.09,223000,0
20/04/1995,50.70312,50.78125,50.4375,50.64062,115.29,,,12.1,207900,0
21/04/1995,50.65625,50.90625,50.65625,50.89062,117.74,,,11.86,145000,0
24/04/1995,50.85937,51.48437,50.85937,51.48437,116.73,,,11.92,169000,0
25/04/1995,51.40625,51.48437,51.3125,51.34375,114.23,,,12.41,293200,0
26/04/1995,51.25,51.42187,51.125,51.39062,113.18,,,12.28,204400,0
27/04/1995,51.3125,51.54687,51.28125,51.51562,112.47,,,11.93,502200,0
28/04/1995,51.5,51.67187,51.17187,51.59375,115.53,,,11.75,130800,0
01/05/1995,51.54687,51.65625,51.45312,51.45312,113.88,,,12.14,518700,0
02/05/1995,51.5,51.64062,51.39062,51.5625,113.62,,,11.88,228400,0
03/05/1995,51.73437,52.28125,51.73437,52.28125,115.43,,,11.69,724700,0
04/05/1995,52.34375,52.6875,52.125,52.25,117.02,,,12.64,311400,0
05/05/1995,52.46875,52.46875,52.07812,52.1875,118.13,,,12.06,314900,0
08/05/1995,52.14062,52.73437,52.09375,52.5625,115.06,,,12.22,183100,0
09/05/1995,52.78125,52.84375,52.4375,52.51562,114.97,,,12.75,180600,0
10/05/1995,52.65625,52.67187,52.32812,52.57812,115.52,,,13.08,330300,0
11/05/1995,52.65625,52.71875,52.48437,52.71875,115.4,,,12.98,351700,0
12/05/1995,52.51562,52.875,52.5,52.75,116.95,,,11.84,94600,0
15/05/1995,52.89062,53,52.78125,53,116.22,,,12.38,147200,0
16/05/1995,52.98437,53.15625,52.89062,53.03125,115.62,,,12.2,221600,0
17/05/1995,53.03125,53.04687,52.78125,52.82812,116.83,,,12.36,189200,0
18/05/1995,52.73437,52.76562,52.0625,52.0625,116.04,,,13.13,577800,0
19/05/1995,51.98437,52.1875,51.90625,52.09375,117.92,,,12.81,363900,0
22/05/1995,52.26562,52.75,52.23437,52.67187,114.07,,,11.68,216000,0
23/05/1995,52.76562,53.15625,52.60937,53.15625,113.36,,,11.55,136800,0
24/05/1995,53.25,53.42187,52.79687,53.125,112.92,,,11.26,370800,0
25/05/1995,52.96875,53.21875,52.71875,53.17187,115.03,,,11.63,379900,0
26/05/1995,52.96875,52.98437,52.35937,52.5625,114.53,,,12.2,518600,0
30/05/1995,52.6875,52.82812,52.375,52.54687,112.91,,,12.52,61500,0
31/05/1995,52.57812,53.64062,52.45312,53.64062,110.6,,,13.77,564500,0
01/06/1995,53.40625,53.90625,53.25,53.5,111.8,,,12.21,810100,0
02/06/1995,53.28125,53.92187,53.09375,53.54687,114.03,,,12.98,112900,0
05/06/1995,53.54687,54.04687,53.5,53.875,112.34,,,13.45,257200,0
06/06/1995,53.82812,54.01562,53.78125,53.78125,112.54,,,13,165800,0
07/06/1995,53.67187,53.70312,53.4375,53.5,112.84,,,12.84,41900,0
08/06/1995,53.48437,53.64062,53.375,53.375,111.94,,,14.12,141100,0
09/06/1995,53.26562,53.32812,52.75,53.0625,114.43,,,12.76,304900,0
12/06/1995,53.23437,53.57812,53.20312,53.35937,116.41,,,11.91,378500,0
13/06/1995,53.60937,53.96875,53.5625,53.9375,115.53,,,11.29,120000,0
14/06/1995,53.85937,53.95312,53.6875,53.89062,113.27,,,11.29,389400,0
15/06/1995,53.96875,54.23437,53.875,54.125,114.04,,,11.23,274500,0
16/06/1995,53.70312,53.96875,53.70312,53.96875,111.98,,,10.75,325100,0
19/06/1995,54.125,54.60937,54.09375,54.57812,110.37,,,11.21,134600,0
20/06/1995,54.42187,54.60937,54.39062,54.4375,111.27,,,11.16,287800,0
21/06/1995,54.60937,54.65625,54.40625,54.40625,108.04,,,11.32,158200,0
22/06/1995,54.64062,55.15625,54.64062,55.125,107.64,,,11.44,297000,0
23/06/1995,55,55.03125,54.84375,55.01562,109.42,,,11.12,315400,0
26/06/1995,54.85937,54.95312,54.35937,54.35937,109.23,,,11.8,132900,0
27/06/1995,54.34375,54.70312,54.21875,54.25,108.01,,,12.37,127700,0
28/06/1995,54.25,54.75,54.07812,54.53125,108.97,,,11.74,212600,0
29/06/1995,54.53125,54.67187,54.0625,54.4375,110.99,,,11.59,89200,0
30/06/1995,54.54687,54.73437,54.29687,54.40625,108.94,,,11.38,714100,0
03/07/1995,54.46875,54.60937,54.46875,54.60937,111.7,,,11.57,9500,0
05/07/1995,54.76562,55.0625,54.64062,54.8125,110.53,,,12.1,409300,0
06/07/1995,54.82812,55.51562,54.71875,55.51562,109.36,,,11.52,202500,0
07/07/1995,55.40625,55.78125,55.375,55.76562,111.21,,,11.77,481700,0
10/07/1995,55.8125,55.95312,55.70312,55.79687,108.99,,,12.19,400400,0
11/07/1995,55.75,55.79687,55.45312,55.53125,108.84,,,12.25,420500,0
12/07/1995,55.64062,56.3125,55.53125,56.21875,108.23,,,12.31,203400,0
13/07/1995,56.14062,56.26562,56.03125,56.09375,107.79,,,12.56,215600,0
14/07/1995,55.79687,56.09375,55.75,56.04687,107.39,,,12.08,543700,0
17/07/1995,56.125,56.42187,56.07812,56.35937,107.23,,,12.26,171500,0
18/07/1995,56.26562,56.26562,55.82812,55.875,106.94,,,12.68,221200,0
19/07/1995,55.65625,55.71875,54.20312,55.26562,107.98,,,13.49,486600,0
20/07/1995,55.32812,55.57812,55.03125,55.46875,108.3,,,13.86,318900,0
21/07/1995,55.42187,55.625,55.1875,55.40625,108.42,,,12.37,94000,0
24/07/1995,55.48437,55.875,55.48437,55.8125,109.74,,,12.55,108400,0
25/07/1995,55.875,56.3125,55.70312,56.23437,109.11,,,12.77,107400,0
26/07/1995,56.20312,56.46875,56.17187,56.1875,108.71,,,13.18,167800,0
27/07/1995,56.45312,56.70312,56.45312,56.65625,112.39,,,13.18,187700,0
28/07/1995,56.70312,56.70312,56.25,56.29687,113.06,,,13.18,415600,0
31/07/1995,56.34375,56.39062,56.03125,56.15625,109.51,,,13.49,342500,0
01/08/1995,56.23437,56.23437,55.75,56.0625,111.28,,,13.56,141000,0
02/08/1995,56.39062,56.79687,55.84375,55.9375,109.25,,,13.66,240400,0
03/08/1995,55.54687,55.95312,55.45312,55.92187,110.84,,,13.78,1193600,0
04/08/1995,56.03125,56.07812,55.92187,55.98437,110.91,,,13.21,240500,0
07/08/1995,56.10937,56.28125,56.07812,56.10937,109.11,,,13.1,193100,0
08/08/1995,56.14062,56.3125,55.9375,56.10937,111.08,,,13.06,951900,0
09/08/1995,56.29687,56.29687,56.04687,56.09375,109.13,,,12.75,107100,0
10/08/1995,56.15625,56.28125,55.73437,55.96875,110.66,,,13,280800,0
11/08/1995,55.92187,55.98437,55.42187,55.65625,112.64,,,12.9,257200,0
14/08/1995,55.79687,56.15625,55.67187,56.15625,113.8,,,13.24,254800,0
15/08/1995,56.14062,56.14062,55.65625,56.04687,111.85,,,12.35,44400,0
16/08/1995,56,56.20312,55.9375,56.20312,113.6,,,12.45,374900,0
17/08/1995,56.23437,56.23437,55.90625,56.10937,112.49,,,12.13,353800,0
18/08/1995,56.39062,56.40625,56.125,56.17187,113.78,,,12.03,85400,0
21/08/1995,56.40625,56.64062,56,56.01562,114.17,,,13.42,266700,0
22/08/1995,56.09375,56.21875,55.8125,56.125,114.5,,,12.6,220200,0
23/08/1995,56.17187,56.20312,55.92187,55.92187,113.59,,,13.17,176500,0
24/08/1995,55.9375,56.09375,55.75,55.98437,114.68,,,12.94,167400,0
25/08/1995,56.07812,56.39062,56.07812,56.29687,114.34,,,12.33,195000,0
28/08/1995,56.45312,56.45312,56,56.09375,113.06,,,12.48,293000,0
29/08/1995,56.15625,56.25,55.76562,56.23437,114.44,,,12.65,1133100,0
30/08/1995,56.28125,56.42187,56.21875,56.35937,114.22,,,12.03,437400,0
31/08/1995,56.34375,56.5,56.29687,56.40625,112.51,,,11.52,491900,0
01/09/1995,56.39062,56.75,56.34375,56.65625,113.62,,,11.29,629900,0
05/09/1995,56.82812,57.21875,56.73437,57.1875,112.09,,,11.65,272200,0
06/09/1995,57.23437,57.35937,57.21875,57.29687,114.57,,,11.65,214500,0
07/09/1995,57.35937,57.39062,57.25,57.32812,113.6,,,11.85,258800,0
08/09/1995,57.54687,57.54687,57.17187,57.54687,115.02,,,11.16,107300,0
11/09/1995,57.64062,57.8125,57.64062,57.70312,115.81,,,11.51,260700,0
12/09/1995,57.71875,57.96875,57.57812,57.96875,116.36,,,11.46,139500,0
13/09/1995,57.90625,58.3125,57.89062,58.23437,117.41,,,11.35,239800,0
14/09/1995,58.4375,58.8125,58.28125,58.76562,117.23,,,11.1,457600,0
15/09/1995,58.40625,58.57812,58.20312,58.4375,119.04,,,11.58,431200,0
18/09/1995,58.23437,58.26562,57.9375,58.21875,119.53,,,12.34,307500,0
19/09/1995,58.32812,58.53125,58.125,58.5,119.21,,,12.67,549600,0
20/09/1995,58.59375,58.78125,58.54687,58.78125,118.99,,,12.35,290800,0
21/09/1995,58.70312,58.75,58.0625,58.29687,116.15,,,12.5,508500,0
22/09/1995,57.82812,58.375,57.78125,58.3125,118.63,,,12.46,449900,0
25/09/1995,58.375,58.375,58.01562,58.21875,117.4,,,13.22,130000,0
26/09/1995,58.39062,58.53125,58.0625,58.20312,117.36,,,12.9,466600,0
27/09/1995,57.95312,58.1875,57.59375,58.15625,119.39,,,12.9,654400,0
28/09/1995,58.20312,58.59375,58.15625,58.59375,117.91,,,12.46,456200,0
29/09/1995,58.54687,58.90625,58.40625,58.48437,115.35,,,12.74,606600,0
02/10/1995,58.48437,58.625,58.04687,58.1875,117.48,,,13.95,293100,0
03/10/1995,58.1875,58.34375,57.95312,58.25,118.99,,,14.5,839700,0
04/10/1995,58.28125,58.28125,58.10937,58.1875,118.29,,,14.86,248800,0
05/10/1995,58.25,58.35937,58.09375,58.35937,118.56,,,15.74,268800,0
06/10/1995,58.39062,58.57812,58.39062,58.40625,118.2,,,13.98,75300,0
09/10/1995,58.1875,58.21875,57.8125,57.92187,117.52,,,14.85,358200,0
10/10/1995,57.32812,57.89062,57.26562,57.89062,119.15,,,14.97,360800,0
11/10/1995,58.09375,58.09375,57.875,58.07812,118.84,,,14.57,228100,0
12/10/1995,58.125,58.46875,58.125,58.4375,119.95,,,14.24,199800,0
13/10/1995,58.70312,58.85937,58.625,58.625,118,,,13.67,488100,0
16/10/1995,58.45312,58.5625,58.34375,58.34375,119.47,,,14.62,443600,0
17/10/1995,58.40625,58.79687,58.29687,58.73437,121.64,,,14.03,146000,0
18/10/1995,59.01562,59.09375,58.71875,58.90625,120.11,,,14.05,228100,0
19/10/1995,58.875,59.1875,58.79687,59.1875,121.68,,,13.55,500600,0
20/10/1995,59.14062,59.1875,58.82812,58.82812,119.72,,,13.46,748400,0
23/10/1995,58.54687,58.8125,58.54687,58.70312,117.78,,,14.17,533000,0
24/10/1995,58.78125,58.84375,58.625,58.76562,117.09,,,13.85,172200,0
25/10/1995,58.8125,58.89062,58.28125,58.28125,116.36,,,14.49,302700,0
26/10/1995,58.375,58.42187,57.28125,57.75,115.43,,,15.59,606800,0
27/10/1995,57.6875,58.1875,57.42187,58.1875,116.83,,,14.63,905800,0
30/10/1995,58.32812,58.59375,58.32812,58.5625,114.1,,,14.26,488700,0
31/10/1995,58.71875,58.84375,58.3125,58.3125,112.64,,,13.83,508200,0
01/11/1995,58.28125,58.78125,58.23437,58.78125,113.56,,,13.41,415700,0
02/11/1995,58.6875,59.15625,58.6875,59.15625,113.38,,,13.19,326000,0
03/11/1995,59.23437,59.25,59.0625,59.23437,111.61,,,12.26,615000,0
06/11/1995,59.21875,59.21875,59.01562,59.03125,113.16,,,12.74,311200,0
07/11/1995,59,59,58.625,58.8125,112.32,,,13.05,358200,0
08/11/1995,58.89062,59.375,58.89062,59.34375,112.75,,,12.16,357200,0
09/11/1995,59.57812,59.57812,59.28125,59.5625,112.45,,,12.46,503700,0
10/11/1995,59.23437,59.60937,59.21875,59.53125,114.36,,,12.97,795600,0
13/11/1995,59.42187,59.65625,59.3125,59.46875,113.6,,,13.2,818500,0
14/11/1995,59.35937,59.48437,59.07812,59.07812,112.78,,,13.38,341800,0
15/11/1995,59.14062,59.6875,59.10937,59.67187,112.48,,,12.95,584700,0
16/11/1995,59.67187,60.0625,59.65625,60,113.2,,,12.57,577700,0
17/11/1995,60.09375,60.20312,60.01562,60.1875,115.38,,,12.49,267000,0
20/11/1995,60.28125,60.29687,59.85937,59.875,115.06,,,12.37,448800,0
21/11/1995,59.9375,60.35937,59.92187,60.35937,115.82,,,11.74,119200,0
22/11/1995,60.3125,60.375,60.17187,60.17187,116.66,,,11.81,351600,0
24/11/1995,60.23437,60.32812,60.1875,60.32812,115.96,,,11.87,62400,0
27/11/1995,60.45312,60.64062,60.34375,60.34375,117.5,,,12.43,273000,0
28/11/1995,60.29687,60.98437,60.15625,60.98437,119.06,,,11.57,479000,0
29/11/1995,61.09375,61.09375,60.84375,61.04687,118.62,,,11.65,549200,0
30/11/1995,61.04687,61.20312,60.84375,60.90625,117.29,,,11.58,286200,0
01/12/1995,60.98437,61.07812,60.84375,60.98437,116.65,,,11.11,465200,0
04/12/1995,61.125,61.73437,61.04687,61.73437,116.28,,,10.66,631700,0
05/12/1995,61.67187,62.20312,61.625,62.14062,120.18,,,11.65,567700,0
06/12/1995,62.29687,62.53125,62,62.28125,121.85,,,12.7,272800,0
07/12/1995,62.20312,62.28125,61.90625,61.95312,120.53,,,12.74,289700,0
08/12/1995,62.21875,62.23437,61.76562,62.15625,119.68,,,11.12,296900,0
11/12/1995,62.28125,62.54687,62.15625,62.42187,119.57,,,11.06,186500,0
12/12/1995,62.14062,62.35937,62.14062,62.23437,118.44,,,10.63,299400,0
13/12/1995,62.3125,62.70312,62.3125,62.625,118.29,,,10.36,390700,0
14/12/1995,62.6875,62.79687,62.01562,62.17187,115.99,,,11.07,395000,0
15/12/1995,61.875,61.875,61.59375,61.8125,118.76,,,11.44,416700,0
18/12/1995,61.26562,61.26562,60.60937,60.625,117.83,,,14.55,862300,0
19/12/1995,60.65625,61.34375,60.57812,61.26562,115.02,,,13.16,1022600,0
20/12/1995,61.45312,61.51562,60.67187,60.67187,115.07,,,12.2,1349800,0
21/12/1995,61.03125,61.17187,60.75,60.98437,114.28,,,10.77,857600,0
22/12/1995,61.3125,61.375,61.14062,61.20312,113.67,,,11.51,332800,0
26/12/1995,61.45312,61.53125,61.32812,61.5,114.04,,,11.49,432200,0
27/12/1995,61.65625,61.65625,61.35937,61.46875,113.46,,,11.98,151800,0
28/12/1995,61.34375,61.65625,61.25,61.40625,113.11,,,12.25,256200,0
29/12/1995,61.46875,61.53125,61.25,61.48437,112,,,12.52,339200,0
02/01/1996,61.40625,62.14062,61.34375,62.14062,113.21,,,12.19,514400,0
03/01/1996,62.34375,62.5,62,62.3125,113.12,,,12.1,610300,0
04/01/1996,62.39062,62.625,61.21875,61.71875,112.27,,,13.78,1129700,0
05/01/1996,61.3125,61.75,61.17187,61.59375,113.26,,,13.58,302400,0
08/01/1996,61.8125,61.90625,61.73437,61.82812,112.93,,,13.11,179900,0
09/01/1996,62.0625,62.0625,60.625,60.76562,111.19,,,15.21,415500,0
10/01/1996,60.6875,60.8125,59.64062,59.96875,116,,,16.88,787700,0
11/01/1996,60.0625,60.32812,59.78125,60.32812,113.74,,,15.42,513200,0
12/01/1996,60.48437,60.5,59.67187,60.23437,115.09,,,15.3,390400,0
15/01/1996,60.25,60.45312,59.85937,60.10937,116,,,14.99,154100,0
16/01/1996,60.40625,60.89062,59.89062,60.84375,115.96,,,14.09,454500,0
17/01/1996,60.70312,61.125,60.45312,60.65625,113.36,,,14.25,407600,0
18/01/1996,60.89062,60.90625,60.375,60.85937,113.26,,,13.58,425500,0
19/01/1996,60.85937,61.42187,60.79687,61.26562,114.03,,,12.7,169800,0
22/01/1996,61.21875,61.42187,61.10937,61.28125,113.68,,,13.34,288100,0
23/01/1996,61.25,61.42187,61.125,61.42187,114.34,,,13.56,362100,0
24/01/1996,61.51562,62.04687,61.48437,61.92187,110.77,,,12.54,1506500,0
25/01/1996,61.96875,62,61.625,61.70312,112.46,,,12.94,298400,0
26/01/1996,61.65625,62.26562,61.57812,62.23437,113.27,,,12,726300,0
29/01/1996,62.1875,62.48437,62.14062,62.48437,110.74,,,12.19,254800,0
30/01/1996,62.60937,63.14062,62.53125,63.01562,112.12,,,12.42,272100,0
31/01/1996,63,63.6875,62.96875,63.67187,113.75,,,12.53,498000,0
01/02/1996,63.60937,63.90625,63.5625,63.90625,113,,,12.65,373900,0
02/02/1996,63.875,64.01562,63.5,63.64062,115.19,,,13.23,496200,0
05/02/1996,63.53125,64.25,63.4375,64.15625,115.81,,,13.46,295300,0
06/02/1996,64.1875,64.82812,64.09375,64.76562,112.96,,,14.59,301600,0
07/02/1996,64.75,65.14062,64.6875,65.14062,117.01,,,14.11,585100,0
08/02/1996,65.04687,65.90625,64.92187,65.84375,116.98,,,13.89,1526600,0
09/02/1996,65.8125,66.375,65.51562,65.82812,115.64,,,14.63,804600,0
12/02/1996,65.95312,66.625,65.89062,66.32812,113.61,,,14.69,626500,0
13/02/1996,66.04687,66.6875,66,66.1875,113.1,,,17.12,1045900,0
14/02/1996,66.14062,66.35937,65.57812,65.60937,109.41,,,15.59,431400,0
15/02/1996,65.46875,65.90625,65.125,65.20312,109.54,,,16.13,889500,0
16/02/1996,65.07812,65.23437,64.73437,64.9375,110.1,,,15.37,606100,0
20/02/1996,64.4375,64.625,63.875,64.29687,111.57,,,16.8,492300,0
21/02/1996,64.42187,65.14062,64.42187,65.09375,109.97,,,14.47,434000,0
22/02/1996,65.45312,66.32812,65.40625,66.125,108.81,,,14.56,721400,0
23/02/1996,66.5,66.60937,65.32812,65.9375,110.07,,,14.78,1430400,0
26/02/1996,65.75,65.89062,64.96875,65,109.33,,,16.38,1408400,0
27/02/1996,65.15625,65.17187,64.5,64.79687,108.94,,,16.63,601000,0
28/02/1996,65.3125,65.73437,64.5,64.5,109.12,,,16.72,865900,0
29/02/1996,64.125,64.95312,63.875,63.875,107.11,,,17.04,914300,0
01/03/1996,64.64062,64.89062,63.60937,64.89062,109.3,,,16.72,1452600,0
04/03/1996,65.03125,65.65625,64.8125,65.26562,108.94,,,16.67,652600,0
05/03/1996,65.10937,65.875,65.07812,65.875,110.48,,,16.1,402000,0
06/03/1996,65.78125,65.96875,65.29687,65.29687,111.42,,,16.56,624700,0
07/03/1996,65.42187,65.65625,65.23437,65.625,110.25,,,16.49,534200,0
08/03/1996,64.1875,64.875,62,63.5,111.15,,,20.7,2289900,0
11/03/1996,63.25,64.32812,63.0625,64.23437,114.29,,,20.33,1511400,0
12/03/1996,63.8125,64.04687,62.90625,63.73437,110.35,,,19.09,1385300,0
13/03/1996,64.15625,64.4375,63.79687,64.17187,113.47,,,18.13,1019300,0
14/03/1996,64.26562,64.8125,64.23437,64.45312,114.37,,,16.93,725600,0
15/03/1996,64.0625,64.32812,63.75,64.125,114.47,,,16.54,869200,0
18/03/1996,64.71875,65.35937,64.57812,65.35937,112.29,,,17.31,917600,0
19/03/1996,65.9375,66,65,65.21875,113.24,,,18.35,858500,0
20/03/1996,65.53125,65.53125,64.64062,65.14062,113.24,,,18.66,744300,0
21/03/1996,65.21875,65.25,64.76562,64.98437,111.69,,,17.74,650800,0
22/03/1996,65.01562,65.32812,64.9375,65.15625,113.84,,,17.05,344500,0
25/03/1996,65.75,65.8125,64.85937,65.03125,113.28,,,17.84,802400,0
26/03/1996,64.92187,65.51562,64.85937,65.34375,113.81,,,17.8,969400,0
27/03/1996,65.4375,65.48437,64.6875,64.75,111.82,,,17.89,809600,0
28/03/1996,64.51562,65.03125,64.5,65,112.97,,,18.16,1001300,0
29/03/1996,65.1875,65.1875,64.375,64.6875,114.26,,,18.88,457700,0
01/04/1996,65,65.45312,64.79687,65.4375,115.65,,,17.9,773400,0
02/04/1996,65.51562,65.5625,65.29687,65.5625,114.11,,,16.45,638800,0
03/04/1996,65.32812,65.60937,65.17187,65.5625,114.75,,,16.33,288000,0
04/04/1996,65.5625,65.71875,65.5,65.51562,114.45,,,16.18,934900,0
08/04/1996,63.875,64.39062,63.59375,64.39062,117.61,,,18.72,2217200,0
09/04/1996,64.64062,64.64062,64.01562,64.14062,114.41,,,17.32,1180900,0
10/04/1996,64.03125,64.3125,62.75,63,113.06,,,20.22,939500,0
11/04/1996,63.15625,63.46875,62.125,62.92187,112.95,,,19.65,1276000,0
12/04/1996,63.35937,63.8125,63.17187,63.71875,114.4,,,17.38,411300,0
15/04/1996,64.04687,64.32812,63.84375,64.25,114.51,,,16.83,484200,0
16/04/1996,64.375,64.65625,64.23437,64.4375,114.44,,,16.45,429700,0
17/04/1996,64.375,64.5625,63.84375,64.28125,114.38,,,17.07,525300,0
18/04/1996,64.4375,64.57812,64.09375,64.375,113.79,,,16.41,818600,0
19/04/1996,64.6875,64.85937,64.42187,64.53125,116.11,,,15.12,885100,0
22/04/1996,65.125,65.28125,64.59375,65.03125,117.1,,,15.38,828900,0
23/04/1996,64.92187,65.28125,64.78125,65.23437,113.12,,,15.01,225400,0
24/04/1996,65.5625,65.5625,64.85937,65,112.9,,,14.91,699000,0
25/04/1996,65.14062,65.5625,64.75,65.29687,112.68,,,14.72,475500,0
26/04/1996,65.46875,65.8125,65.23437,65.4375,112.94,,,14.75,563300,0
29/04/1996,65.15625,65.5625,65.15625,65.4375,113.07,,,15.45,219900,0
30/04/1996,65.4375,65.5625,65.125,65.39062,113.96,,,15.83,184400,0
01/05/1996,65.375,65.79687,65.28125,65.53125,112.75,,,16.07,561900,0
02/05/1996,65.01562,65.375,64.09375,64.40625,114.82,,,18.62,1299600,0
03/05/1996,64.78125,64.98437,63.75,64.3125,114.97,,,16.7,1329300,0
06/05/1996,64.5625,64.5625,63.6875,64.25,113.71,,,16.92,647500,0
07/05/1996,64.25,64.25,63.76562,63.98437,111.87,,,16.87,582100,0
08/05/1996,63.67187,64.78125,63.07812,64.78125,113.2,,,15.78,1694700,0
09/05/1996,64.5625,65.0625,64.5,64.73437,112.03,,,16.99,593400,0
10/05/1996,65.375,65.59375,65.0625,65.375,113.43,,,15.61,925100,0
13/05/1996,65.53125,66.64062,65.46875,66.35937,115.8,,,15.16,867500,0
14/05/1996,66.625,66.9375,66.5625,66.76562,114.6,,,14.9,632300,0
15/05/1996,66.78125,67.3125,66.64062,66.6875,113.91,,,15.59,466100,0
16/05/1996,66.3125,66.9375,66.28125,66.82812,115.08,,,15.71,514400,0
17/05/1996,67,67.29687,67,67.1875,113.16,,,15.13,427700,0
20/05/1996,67.65625,67.75,66.98437,67.64062,113.17,,,15.8,788500,0
21/05/1996,67.75,67.875,67.5,67.54687,114.21,,,16,352700,0
22/05/1996,67.625,68.1875,67.39062,68.1875,114.83,,,15.5,1218100,0
23/05/1996,68.28125,68.4375,67.53125,67.90625,113.57,,,16.17,967900,0
24/05/1996,67.96875,68.32812,67.9375,68.17187,113.82,,,15.54,659100,0
28/05/1996,68.375,68.375,67.3125,67.48437,112.05,,,16.92,456400,0
29/05/1996,67.625,67.6875,66.8125,67.03125,112.86,,,17.15,649600,0
30/05/1996,66.9375,67.71875,66.75,67.375,113.17,,,16.02,895800,0
31/05/1996,67.35937,67.64062,66.875,66.875,111.71,,,16.07,923500,0
03/06/1996,66.89062,67.10937,66.70312,67.0625,112.59,,,16.86,503100,0
04/06/1996,67.375,67.59375,67.25,67.53125,112.18,,,16.18,627100,0
05/06/1996,67.5625,68.20312,67.42187,68.125,112.59,,,16.04,428000,0
06/06/1996,68.5,68.5,67.5,67.625,111.74,,,16.84,523300,0
07/06/1996,66.1875,67.64062,66.1875,67.625,111.79,,,16.1,1422800,0
10/06/1996,67.53125,67.73437,67.29687,67.40625,111.09,,,16.78,548800,0
11/06/1996,67.65625,68.03125,67.34375,67.34375,112.44,,,16.68,688700,0
12/06/1996,67.5625,67.73437,67.10937,67.21875,112.01,,,17,1120600,0
13/06/1996,67.375,67.46875,66.82812,67.21875,112.11,,,17.12,1502000,0
14/06/1996,67.25,67.25,66.71875,66.9375,111.38,,,18.64,1468200,0
17/06/1996,66.96875,67.21875,66.71875,66.89062,112.55,,,17.46,1101000,0
